gameId,GAME_DATE,players_w_gp,players,GP,GS,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGM_per_game,FGA_per_game,FG3M_per_game,FG3A_per_game,FTM_per_game,FTA_per_game,OREB_per_game,DREB_per_game,REB_per_game,AST_per_game,STL_per_game,BLK_per_game,TOV_per_game,PF_per_game,PTS_per_game
1521000023,2010-07-13,8,"Darnell Jackson (MIL), Larry Sanders (MIL), DeMarre Carroll (MEM), Darrell Arthur (MEM), Hasheem Thabeet (MEM), Sam Young (MEM), O.J. Mayo (MEM), Greivis Vasquez (MEM)",2308,870,49349,7114,16400,1845,5157,2625,3511,2025,5862,7887,4414,1653,1092,2745,4839,18698,3.082322357019064,7.105719237435009,0.7993934142114385,2.2344020797227038,1.1373483535528597,1.5212305025996533,0.8773830155979203,2.5398613518197575,3.417244367417678,1.9124783362218372,0.7162045060658578,0.4731369150779896,1.1893414211438476,2.096620450606586,8.101386481802427
1521000024,2010-07-13,6,"Omri Casspi (SAC), Hassan Whiteside (SAC), DeMarcus Cousins (SAC), Donte Greene (SAC), Devin Ebanks (LAL), Derrick Caracter (LAL)",1902,1050,45012,9045,18547,930,2745,5072,7269,3836,10802,14638,2985,1529,2073,3548,4812,24092,4.755520504731861,9.751314405888538,0.4889589905362776,1.4432176656151419,2.6666666666666665,3.821766561514196,2.016824395373291,5.679284963196635,7.6961093585699265,1.5694006309148265,0.8038906414300736,1.0899053627760253,1.8654048370136698,2.529968454258675,12.666666666666666
1521000025,2010-07-13,5,"Dante Cunningham (POR), Luke Babbitt (POR), Armon Johnson (POR), Patty Mills (POR), Quincy Pondexter (NOH)",2346,460,43709,5798,13369,2371,6219,1485,1930,1340,4200,5540,3040,1237,502,1581,3312,15452,2.471440750213129,5.698635976129582,1.0106564364876385,2.6508951406649617,0.6329923273657289,0.8226768968456948,0.5711849957374254,1.7902813299232736,2.361466325660699,1.2958226768968457,0.5272804774083546,0.21398124467178176,0.6739130434782609,1.411764705882353,6.586530264279625
1521000026,2010-07-13,3,"Reggie Williams (GSW), Dexter Pittman (MIA), Garret Siler (MIA)",253,28,3402,525,1170,166,453,178,261,141,359,500,247,74,19,145,295,1394,2.075098814229249,4.624505928853755,0.6561264822134387,1.790513833992095,0.7035573122529645,1.0316205533596838,0.5573122529644269,1.4189723320158103,1.976284584980237,0.9762845849802372,0.2924901185770751,0.07509881422924901,0.5731225296442688,1.1660079051383399,5.509881422924901
1521000027,2010-07-14,7,"JR Smith (DEN), Ty Lawson (DEN), Chase Budinger (HOU), Patrick Patterson (HOU), Jordan Hill (HOU), Jermaine Taylor (HOU), Gary Forbes (HOU)",2598,900,61464,9187,20742,2608,7139,3460,4619,2507,7173,9680,5919,1926,800,2997,4591,24442,3.5361816782140107,7.983833718244804,1.0038491147036182,2.74788298691301,1.331793687451886,1.7779060816012318,0.9649730561970746,2.760969976905312,3.7259430331023866,2.2782909930715936,0.7413394919168591,0.30792917628945343,1.153579676674365,1.767128560431101,9.408006158583525
1521000028,2010-07-14,8,"Henry Walker (NYK), Toney Douglas (NYK), Landry Fields (NYK), Sonny Weems (TOR), Ed Davis (TOR), Joey Dorsey (TOR), DeMar DeRozan (TOR), Solomon Alabi (TOR)",2782,1521,71254,12828,27184,1279,3978,7917,9967,3062,9418,12480,6861,2171,1091,3785,5827,34852,4.6110711718188355,9.771387491013659,0.4597411933860532,1.4299065420560748,2.8457943925233646,3.5826743350107835,1.100647016534867,3.385334291876348,4.485981308411215,2.466211358734723,0.780373831775701,0.3921639108554996,1.3605319913731129,2.0945363048166787,12.527677929547089
1521000029,2010-07-14,3,"Jordan Crawford (ATL), Jeff Teague (ATL), Alonzo Gee (SAS)",1442,907,37176,5717,13137,1210,3539,3294,3988,796,3156,3952,5780,1470,389,2719,2676,15938,3.964632454923717,9.110263522884882,0.8391123439667129,2.454230235783634,2.2843273231622745,2.765603328710125,0.5520110957004161,2.188626907073509,2.740638002773925,4.008321775312067,1.0194174757281553,0.2697642163661581,1.8855755894590847,1.8557558945908461,11.052704576976423
1521000030,2010-07-14,5,"Al-Farouq Aminu (LAC), DeAndre Jordan (LAC), Eric Bledsoe (LAC), James Johnson (CHI), John Lucas III (CHI)",3358,2019,81919,11850,23814,1911,5821,5543,8640,5166,15031,20197,7316,2876,2801,5169,7005,31154,3.5288862418106017,7.0917212626563435,0.569088743299583,1.7334723049434186,1.6506849315068493,2.5729600952948184,1.5384157236450269,4.476176295413937,6.014592019058964,2.1786777843954734,0.8564621798689697,0.8341274568195355,1.5393091125670042,2.086063132817153,9.277546158427635
1521000031,2010-07-14,5,"Danny Green (CLE), JJ Hickson (CLE), Christian Eyenga (CLE), Earl Clark (PHX), Zabian Dowdell (PHX)",1488,1015,34903,4775,10778,1680,4293,1520,2265,1717,5040,6757,1876,1204,1029,1688,2678,12750,3.209005376344086,7.243279569892473,1.1290322580645162,2.8850806451612905,1.021505376344086,1.5221774193548387,1.1538978494623655,3.3870967741935485,4.540994623655914,1.260752688172043,0.8091397849462365,0.6915322580645161,1.1344086021505377,1.799731182795699,8.568548387096774
1521000032,2010-07-14,6,"Donte Greene (SAC), Hassan Whiteside (SAC), DeMarcus Cousins (SAC), Omri Casspi (SAC), Lazar Hayward (MIN), Wayne Ellington (MIN)",2564,1240,59393,11044,23463,2093,5800,5498,7769,3996,12051,16047,3767,1916,2120,3956,5586,29679,4.307332293291732,9.150936037441499,0.8163026521060842,2.2620904836193447,2.144305772230889,3.03003120124805,1.5585023400936038,4.700078003120125,6.258580343213729,1.469188767550702,0.7472698907956318,0.8268330733229329,1.5429017160686427,2.1786271450858035,11.575273010920437
1521000033,2010-07-14,3,"DaJuan Summers (DET), Greg Monroe (DET), Garret Siler (MIA)",706,424,18187,3445,6725,15,54,1686,2412,1825,3533,5358,1392,691,378,1229,1507,8591,4.879603399433428,9.525495750708215,0.021246458923512748,0.0764872521246459,2.3881019830028327,3.41643059490085,2.584985835694051,5.004249291784703,7.589235127478753,1.971671388101983,0.9787535410764873,0.5354107648725213,1.7407932011331444,2.134560906515581,12.168555240793202
1521000034,2010-07-15,3,"Devin Ebanks (LAL), Derrick Caracter (LAL), Alonzo Gee (SAS)",510,226,9813,1087,2529,187,599,617,817,444,1048,1492,465,394,122,491,882,2978,2.131372549019608,4.958823529411765,0.36666666666666664,1.1745098039215687,1.2098039215686274,1.6019607843137256,0.8705882352941177,2.0549019607843135,2.925490196078431,0.9117647058823529,0.7725490196078432,0.23921568627450981,0.9627450980392157,1.7294117647058824,5.8392156862745095
